query_id,placekey,latLon
501332,zzw-222@5wd-crr-gc5,"(46.40184535220949, -117.05480294274972)"
500053,zzw-222@5wb-sdd-grk,"(46.19930475930161, -119.12126130859377)"
500058,zzw-222@5wb-rq2-gzf,"(46.28197036575071, -119.28136768378005)"
501312,zzw-222@5wd-425-575,"(46.20890149326899, -119.76315826165965)"
501313,22f-222@5x4-h2m-nkf,"(47.594282263187964, -120.6612897190919)"
500148,zzw-222@5x4-g23-tn5,"(47.43273747176524, -120.3227307767126)"
500016,222-222@5x4-fyw-b6k,"(47.406812234719006, -120.32147561465511)"
501334,zzw-224@5x4-bc2-j5f,"(47.845031425829205, -120.01067374470996)"
500072,223-222@5ww-t9t-99f,"(48.114888873140934, -123.41451998221584)"
501325,zzw-222@5ww-r7s-33q,"(47.946709596609885, -124.39320079941825)"
500050,222-224@5xc-k5z-45f,"(45.62467645267883, -122.58113678299047)"
500150,222-222@5xc-k8q-y7q,"(45.71996097254815, -122.64848545040832)"
501302,zzw-222@5wb-pjd-nqz,"(46.31178259433163, -117.97097535831061)"
500041,zzw-224@5xd-j6z-hdv,"(46.129730493356455, -122.94108590489216)"
501322,zzw-222@3x4-x6d-gp9,"(48.65329924357027, -118.73129293607515)"
501337,zzw-223@5wb-sfp-wtv,"(46.234695500046826, -119.09510475602067)"
501301,224-223@5wc-9bx-jy9,"(46.47526373825634, -117.60312687372074)"
500033,222-222@5wc-mkh-sbk,"(47.128990145897895, -119.26547120687373)"
501317,zzw-224@5wc-m6f-6kz,"(47.31433020843419, -119.54577804951705)"
501308,222-222@3x4-w68-n3q,"(47.94243225731938, -119.00652136922865)"
501320,zzw-222@5wb-yyb-ffz,"(47.23044693054584, -119.86843788855062)"
500031,222-222@5wx-vnb-nnq,"(46.97961017719786, -123.84733413571581)"
501304,222-222@5wx-xzg-m6k,"(47.00754866132264, -123.39337929260593)"
501339,zzw-224@5x3-5m5-d9z,"(48.21349258765623, -122.68487184808475)"
501323,zzw-223@5x3-3r8-9fz,"(48.1059288029341, -122.78867619954937)"
500138,222-223@5x4-49x-wzf,"(47.626742264820116, -122.3294945242415)"
503300,222-226@5x4-47t-j35,"(47.662916677260924, -122.28180886048517)"
500052,226-222@5x4-4b8-dvz,"(47.619896996775566, -122.31168405332224)"
500025,zzw-223@5x4-49k-75z,"(47.607412301699135, -122.31134337055194)"
500015,222-222@5x4-8fs-x3q,"(47.30921220017223, -122.22931457392342)"
500064,zzw-222@5x4-4vt-4n5,"(47.60354317557678, -122.32502657158219)"
500152,zzw-223@5x3-smz-2kz,"(47.53621915941894, -122.02085019974628)"
500008,zzw-222@5x4-49z-r49,"(47.649112292995355, -122.30596668334793)"
500011,zzy-222@5x4-8j8-5pv,"(47.45757482334571, -122.34295210939273)"
500154,zzy-223@5x3-t3m-bzf,"(47.35895898548952, -122.10409878103214)"
500027,zzw-222@5x4-4b5-wx5,"(47.60816609596487, -122.32145080532088)"
500141,222-225@5x4-862-hdv,"(47.29217229549832, -122.3277261916832)"
500124,222-225@5x4-4jz-ffz,"(47.71555054116461, -122.17872995630117)"
501338,222-222@5x3-sw7-djv,"(47.51305872961355, -121.88624598150588)"
500088,222-223@5x4-8f7-hwk,"(47.44229738477764, -122.21418342123513)"
500005,222-222@5x4-4b5-skf,"(47.6096194961939, -122.32825757243829)"
500039,222-224@5x4-2kt-wkz,"(47.58294624055355, -122.62479616912067)"
501333,222-222@5wb-wnd-ffz,"(46.987277832293245, -120.53857890322537)"
501316,zzw-222@5xd-c25-jy9,"(45.820336126154025, -120.81079744569399)"
501315,222-222@5xd-95j-snq,"(45.72259214492476, -121.47061280312509)"
500019,zzw-222@5xd-g2b-435,"(46.71183482366719, -122.98605829989869)"
501319,225-222@5xd-gwc-sbk,"(46.555315804066495, -122.27954585098217)"
501305,zzw-223@3x5-58m-s5z,"(47.657949437166785, -118.14545834201996)"
501307,zzw-222@5wc-f7f-j7q,"(47.3306549511556, -118.68248776908266)"
501336,222-222@5x4-6bx-2c5,"(47.22535112473867, -123.11403266969758)"
501328,zzw-222@5x3-fjy-kfz,"(48.39666118620062, -119.54686768437249)"
501321,zzw-223@5x3-9n3-s5z,"(48.70618321270573, -119.43843287538428)"
501324,zzw-222@5x4-frg-7h5,"(48.10606157997273, -119.78269882011891)"
501303,223-222@5wy-37q-8vz,"(46.6624836414658, -123.81283676938756)"
501314,zzw-222@5xc-xrf-x89,"(46.31233197735407, -124.04243062535589)"
501310,222-222@3x5-73b-k75,"(48.182697909206915, -117.04900831515621)"
503301,224@5x4-86t-h5z,"(47.258677151514924, -122.45264160052437)"
500108,zzw-225@5x4-86v-2tv,"(47.246115550387245, -122.44783501455572)"
500021,222-222@5x4-8tw-tn5,"(47.15487926444316, -122.50169060796495)"
500151,223-222@5x4-88j-qj9,"(47.36369188879764, -122.6138398563718)"
500079,zzw-225@5x4-8nk-h5z,"(47.178662051776, -122.29072112304833)"
501340,zzw-222@5x2-x9q-kvf,"(48.5262576825497, -123.02865479823762)"
500007,222-222@5x2-zqt-cqz,"(48.50256913690827, -122.61500626718019)"
501329,222-222@5x2-zj4-pqf,"(48.49579878578628, -122.27649903438281)"
500003,222-223@5x2-zkw-q2k,"(48.41802432092641, -122.32439578515535)"
500084,222-223@5x2-tr6-fvf,"(47.86403298796418, -121.98957228907342)"
500060,zzw-222@5x2-tjv-7wk,"(48.18966413471894, -122.117968724213)"
500014,zzw-222@5x2-t82-zxq,"(48.00079425364489, -122.20461146750665)"
500026,zzw-222@5x4-4mp-fpv,"(47.80410773143798, -122.33451851268585)"
500077,222-223@3x5-3gd-snq,"(47.709876477011726, -117.40719254438085)"
500119,222-222@3x5-4sw-cyv,"(47.67042492736625, -117.23581318030274)"
500054,222-222@3x5-6nd-3wk,"(47.64967585336174, -117.40917736996914)"
503302,223-222@3x5-6p6-py9,"(47.65080288762001, -117.4257508548363)"
500044,222-225@3x5-6p6-q4v,"(47.65214308711785, -117.42348678031438)"
501309,zzw-222@3x5-9dr-ghq,"(48.27751469667114, -117.71157370633465)"
501326,zzw-225@3x4-cbw-hbk,"(48.54063773069782, -117.89217112307227)"
500139,222-222@5x4-6p4-vvf,"(47.043448154088004, -122.95130989027002)"
500024,zzw-222@5x4-6yt-59f,"(47.05163816886787, -122.84742152706956)"
500002,zzw-222@5wb-sn3-m6k,"(46.06105938489611, -118.34263304345556)"
500030,zzw-222@5x3-2tp-9pv,"(48.773382617391526, -122.47254693538132)"
501327,zzw-225@5wc-5gn-dqf,"(46.86923726023176, -117.37541974279537)"
501331,224-223@5wc-cc9-pvz,"(46.71260291709051, -117.169858273929)"
500036,zzw-224@5wc-38w-5cq,"(46.59324311279328, -120.54837896940859)"
501330,222-222@5wc-28g-7nq,"(46.32286682928343, -120.00600546502676)"
500037,225-222@5wb-zk9-qpv,"(46.37058822789637, -120.31731787183726)"
510008,zzw-222@63s-w8m-2rk,"(39.475666194021755, -77.98032530191587)"
511313,222-222@63m-stz-y7q,"(38.04764477763062, -81.80667947337653)"
511308,222-222@63c-spz-bhq,"(38.66167358584656, -80.74924734972696)"
510007,zzw-222@63m-w5d-x3q,"(38.43189013658032, -82.40024985409653)"
510055,222-222@63m-w3x-fpv,"(38.40920947408379, -82.42701400938691)"
512003,222@63m-w5f-mkz,"(38.43294756130092, -82.40077095153119)"
511303,222-223@63c-zy6-fcq,"(38.92281741809543, -81.09236225988512)"
511317,222-222@63n-6nz-3kf,"(37.971993466923514, -81.14996633272001)"
511318,zzw-222@63n-8tj-3h5,"(38.18255353542951, -81.32443291424683)"
511316,zzw-223@63c-d8z-575,"(39.00102062623515, -79.13747618391906)"
510002,222-222@63g-xtf-tsq,"(37.77216646761274, -80.47132097409771)"
511311,222-222@63d-dbn-p9z,"(39.333208720388704, -78.69944624885042)"
510023,zzw-222@63d-t2d-9j9,"(40.39376382050686, -80.52851605353926)"
512005,22b@63d-t2d-9s5,"(40.395706160413766, -80.52794709964238)"
510006,222-222@63c-239-h3q,"(39.329338878148896, -80.24019891625495)"
511320,223-222@63m-wnd-qs5,"(38.82312612873312, -81.7301146257866)"
511319,zzw-223@63r-wcp-ghq,"(39.29565963415756, -77.85968316620844)"
510022,zzw-222@63m-xyj-575,"(38.348680310975276, -81.62765900924106)"
510031,zzw-223@63m-xyh-zxq,"(38.35337495177298, -81.63268981699345)"
510091,zzw-222@63m-xz8-7t9,"(38.3440617377858, -81.62966513490248)"
512002,zzw-222@63m-xyh-zxq,"(38.35337495177298, -81.63268981699345)"
510029,zzw-223@63m-xzh-26k,"(38.354773748677474, -81.72718896869537)"
510038,zzw-222@63c-ycb-f75,"(39.04751477851148, -80.49124677306263)"
510048,zzw-223@63n-4rp-8n5,"(37.84591043943672, -81.99468768254003)"
510086,224-222@63n-5gj-zpv,"(37.4392227516579, -81.58838761109863)"
510013,zzw-224@63d-p72-zpv,"(39.945829963733935, -80.75235376420893)"
510012,zzw-222@63m-z5d-yqf,"(38.86913710957857, -82.12341146103924)"
510046,zzw-222@63n-3fw-pd9,"(37.36300864089956, -81.11406362967926)"
511315,222-222@63d-gvx-py9,"(39.41043856476121, -79.00396686554404)"
510024,zzw-223@63b-yyp-d5f,"(39.66282758486366, -79.9471127992222)"
512004,zzw-222@63b-yyp-dgk,"(39.663661905911155, -79.94604876093231)"
511309,222-222@63d-j83-xwk,"(39.64141605612148, -78.20141244305808)"
511322,222-222@63c-ty8-2x5,"(38.29265145197738, -80.83004491431235)"
510050,222-223@63d-pph-835,"(40.0594929381604, -80.68463416675075)"
511314,222-222@63h-3d8-85f,"(38.20122988022408, -80.10955505191434)"
511312,222-225@63c-56x-xt9,"(39.46518882650809, -79.67762290257879)"
510062,zzw-222@63n-2yj-qcq,"(37.797680300158994, -81.1689436369477)"
510070,222-222@63n-2jd-xh5,"(37.78812225745371, -81.20182912209788)"
510030,222-222@63c-b4w-gzf,"(38.92795643569952, -79.85453123721427)"
511306,zzw-222@63c-wdh-rtv,"(38.812299881131615, -81.36869753044314)"
511310,222-222@63n-7cw-p7q,"(37.65041184631421, -80.85992297483224)"
511307,zzw-222@63b-ztg-5vf,"(39.34369072946997, -80.0259599636513)"
511304,222-225@63c-q8y-ffz,"(39.55837821730811, -81.0047377402047)"
511321,225-223@63c-y8d-2zf,"(38.99137915486536, -80.23544022982735)"
511301,227-222@63c-yyv-xh5,"(38.48266183485091, -80.41026236740531)"
510072,223-225@63c-2kp-7yv,"(39.68112327667824, -80.85063777304602)"
510058,222-223@63c-kp7-ty9,"(39.26972609331057, -81.55982638464137)"
521309,222-224@5sc-s64-7wk,"(43.97493850269853, -89.82114983139397)"
521359,222-224@5s8-t6m-b8v,"(46.568507488290194, -90.88793391208256)"
521315,223-222@5s7-svs-x89,"(45.397231297340625, -91.84069689241183)"
520011,223-223@5s7-t8t-gtv,"(45.50638234377822, -91.75860889889303)"
521353,225-224@5s7-ryg-3bk,"(45.531276861559654, -92.02904488479328)"
520097,zzw-222@5s4-5q3-3wk,"(44.53276574124551, -88.06556944445647)"
520049,zzw-222@5s4-5pc-9fz,"(44.5013921344457, -88.01206479287502)"
520075,222-224@5s4-5pc-9fz,"(44.5013921344457, -88.01206479287502)"
520193,22f-22p@5s4-5t9-swk,"(44.47472739301165, -87.94050704977919)"
521331,222-222@5s8-ddp-fcq,"(45.774495496206185, -92.68759008952757)"
521317,zzw-224@5s4-6f4-2c5,"(44.02545053450097, -88.15437440658046)"
521314,zzw-222@5s8-pmz-3h5,"(45.101315597260076, -91.5018873002156)"
520017,222-222@5s8-nxt-249,"(44.95039102488611, -91.35950784073162)"
521311,222-224@5s8-2nw-4n5,"(44.953555980647, -90.9192523732243)"
521323,zzw-222@5s8-3nf-yd9,"(44.5567238693418, -90.6078322861473)"
520041,zzw-222@5sb-5jm-3wk,"(43.56697620879731, -89.46737335102513)"
521338,222@5sb-32q-zcq,"(43.322486870408554, -89.03569727368986)"
521330,222-223@5sb-hdz-q9f,"(43.02141098145696, -91.11375666743545)"
521343,225-222@5s9-yh9-4gk,"(42.919817601628814, -89.21095144697804)"
522008,23f-222@5s9-wzp-v75,"(43.066047078920114, -89.39948776690875)"
520089,zzw-223@5s9-wzp-tsq,"(43.0661694805799, -89.40116099765646)"
520098,zzw-226@5s9-x2p-6x5,"(43.07657361652446, -89.43213572346724)"
520083,223-223@5s9-wzp-4vz,"(43.05820947046558, -89.40365618223777)"
521327,222-222@5sc-3m9-8sq,"(43.63104242253175, -88.74589552844049)"
520116,222-224@5sb-4ff-zxq,"(43.20021609495418, -88.6968057940804)"
520076,225-222@5sb-3j2-ghq,"(43.44868540395847, -88.82679395514384)"
521358,zzw-225@5s4-7w9-k9f,"(44.83281215594288, -87.35342398575635)"
521329,222-22w@5s9-hr6-rc5,"(46.6980652870414, -92.10245230768642)"
521340,222-222@5s8-r9h-835,"(44.88336219855027, -91.90041751238654)"
520070,222-222@5s8-jk5-5mk,"(44.81376706786161, -91.51196232612384)"
520196,222-222@5s8-pbc-94v,"(44.81486362628357, -91.45278491224728)"
520013,222-222@5s8-jk9-bff,"(44.795176433009836, -91.51126632823137)"
520210,zzw-222@5s8-jk9-qj9,"(44.793561956614155, -91.5200451462993)"
521321,zzw-223@5sc-38r-j7q,"(43.8348203464713, -88.81733441102313)"
520088,222-223@5sc-j6c-66k,"(43.77779776658776, -88.43073086759487)"
521322,222-222@5sb-h88-mrk,"(42.84421621862158, -90.70883441867984)"
521354,zzw-222@5sb-nvr-t35,"(42.720062065478885, -90.45715678415259)"
521344,224-222@5sb-mt6-5zz,"(43.133884892271034, -90.70787126660174)"
520028,223-222@5sb-23v-snq,"(42.60814729879274, -89.63424485883542)"
521355,zzw-227@5sc-2cc-vzz,"(43.978995662246476, -88.94104841688112)"
521352,223-222@5sb-p66-mkz,"(42.950610900417736, -90.12988683263944)"
521333,222-223@5sc-sqr-pn5,"(44.303611125090505, -90.85457442788132)"
520071,222-222@5sb-49z-qmk,"(42.931086580890316, -88.82769451002706)"
520109,222-222@5sc-rxb-gff,"(43.78265904377776, -90.07486404834468)"
520189,222-222@5sb-bv8-4qf,"(42.56951324739409, -87.93735541546572)"
520021,222-222@5sb-bvv-9j9,"(42.57759562499798, -87.82054528461218)"
520004,zzw-222@5sc-p5b-rrk,"(43.80434533135203, -91.24277320022154)"
520087,zzw-222@5sc-p59-y35,"(43.792421015959604, -91.24860861537145)"
521312,222-222@5sb-nmd-7nq,"(42.68386561332722, -90.10924316810649)"
521350,222-223@5s3-vjc-bp9,"(45.141855077831224, -89.14005312141377)"
521339,zzw-224@5s8-4hw-vfz,"(45.17589561982037, -89.68288408019458)"
521313,223-222@5s9-4vm-b49,"(45.48753290964864, -89.73394823118069)"
520034,222-222@5s4-6t9-fxq,"(44.126076672527454, -87.61812300973803)"
520107,zzw-222@5s4-6sk-nyv,"(44.09479959726672, -87.6755154389569)"
520202,222@5s8-596-qfz,"(44.89071385697719, -89.58090175483626)"
520030,222-223@5s8-62b-835,"(44.966151794197195, -89.66908776966595)"
520113,zzw-222@5s3-bzg-mrk,"(45.068850529312876, -87.6459996656622)"
523300,zzw-222@5sc-fhy-kzz,"(43.04398075456326, -88.02593492909959)"
520051,zzw-226@5sc-cr7-3yv,"(43.06114107767177, -87.88048091348888)"
520138,222-224@5sc-c9s-vvf,"(42.98955324485734, -87.95108474680956)"
520139,22w-223@5sc-fjh-cbk,"(43.000978687161215, -88.02485136520323)"
520136,222-226@5sc-fm8-f75,"(43.07448195715939, -87.97614224490502)"
520177,zzw-226@5sc-fjk-8sq,"(43.04087791579044, -88.02549866236666)"
520078,222-225@5sc-c9p-jjv,"(42.98515625845774, -87.93560175005985)"
522006,zzw-223@5sc-fjb-9fz,"(43.00083594802199, -88.02317842181671)"
521305,226-223@5sc-pf8-9fz,"(43.94443401209664, -90.81477988411487)"
521320,222-222@5sc-kw5-nnq,"(43.95901399897142, -90.5125961354755)"
521310,223-222@5s3-v44-yn5,"(44.865346807804414, -88.12749800299737)"
521356,zzw-222@5s4-9vm-xh5,"(44.89613916551412, -87.86587184043553)"
520091,zzw-224@5s9-3mn-4d9,"(45.89413143141527, -89.70226346002447)"
520212,222@5s9-3ym-575,"(45.84662943506576, -89.81078366641887)"
520019,222-228@5s9-57c-pjv,"(45.63917407237727, -89.374956952037)"
521326,zzw-224@5sc-6hv-649,"(44.38134092225002, -88.7343972718455)"
520160,zzw-225@5sc-7nb-pqf,"(44.27834486166931, -88.39407091596453)"
520009,zzw-222@5sc-7jv-3bk,"(44.24898682870702, -88.40210287560515)"
520027,222-223@5sc-bf6-435,"(43.25649433511133, -87.92625973899264)"
520207,zzw-224@5sc-9zq-nt9,"(43.32329737053095, -87.92832420482911)"
521307,223-225@5s8-j94-zzz,"(44.62081274111935, -91.96290528419057)"
521349,222-222@5s8-9ks-k9f,"(44.86507377347594, -92.60252804834047)"
521308,zzw-222@5s8-fbs-45f,"(45.29733271573463, -92.36203822106276)"
521318,222-222@5s8-8c9-2kz,"(45.30190773391866, -92.70071099289345)"
521337,zzw-222@5s8-8vb-6kz,"(45.40810243718761, -92.64231924778682)"
52C000,zzw-222@5sc-89h-5vf,"(44.499125684833714, -89.51714308583463)"
520002,222-222@5sc-8cv-cbk,"(44.526354596325874, -89.5674623992286)"
521325,zzw-222@5s9-5zn-ty9,"(45.92983483336174, -90.44152709425826)"
520059,222-222@5sb-c23-fxq,"(42.673166372808986, -88.28202678284849)"
522005,zzw-222@5sb-cfw-75z,"(42.73789969137934, -88.1687953111786)"
520096,222-223@5sb-cdc-2hq,"(42.731909068048395, -87.82725322080613)"
521341,223-223@5sc-n68-pjv,"(43.339062008675654, -90.38216829429862)"
520066,zzw-222@5s9-y6h-2kz,"(42.68901966206334, -89.03445403942025)"
521319,zzw-222@5s9-ygk-hh5,"(42.83500113786188, -89.04446972538271)"
520100,zzw-224@5sb-9jj-dvz,"(42.549089016284235, -89.00800781496622)"
520208,zzw-226@5s9-y5q-2tv,"(42.669366431948944, -88.97719072219806)"
521328,zzw-225@5s7-rdg-jgk,"(45.45520571103196, -91.11022218739801)"
521345,222-222@5s8-98t-rx5,"(45.117505014584715, -92.55532433407315)"
521335,zzw-223@5s8-9fn-2p9,"(44.96135760348598, -92.71847388066038)"
521347,222-223@5s8-99s-s3q,"(44.94104899232874, -92.3786419334509)"
520057,zzw-225@5sb-4vs-yy9,"(43.48017268168026, -89.73022472091328)"
520095,223-222@5sb-58h-789,"(43.28683151080751, -89.75273674415917)"
521351,225-222@5sc-nfx-2x5,"(43.55018978754941, -89.99314569272592)"
521336,222-222@5s7-wgq-pgk,"(46.03434217060659, -91.48494786115)"
521346,222-224@5s3-tp7-fpv,"(44.76032754408707, -88.60594066861886)"
520035,225-222@5sc-gpv-6p9,"(43.77237426224134, -87.7097539337061)"
520044,223-223@5sc-gnc-y9z,"(43.76323209275069, -87.74720021625778)"
521324,zzw-228@5s8-6ps-s5z,"(45.13529450869747, -90.35585657679422)"
521316,223-223@5s8-k2j-649,"(44.36439103284799, -91.31916824474517)"
521302,zzw-222@5s8-q6v-kvf,"(44.57767598808949, -91.21370116248599)"
521304,225-222@5sc-nkh-zpv,"(43.64877558468516, -90.3452851153493)"
521348,223-222@5sc-pr3-yqf,"(43.55145828015535, -90.88743296634318)"
521300,222-222@5s9-8sq-rp9,"(45.92816621342755, -89.25088542519981)"
521357,zzw-222@5sb-dsj-p7q,"(42.59800655723391, -88.54018324990246)"
520102,222-224@5sb-dvk-sh5,"(42.66139126563764, -88.49567094599033)"
521332,zzw-223@5s7-s3s-8vz,"(45.84100431152417, -91.87209858179821)"
521342,223-223@5s7-rjy-h5z,"(45.74255827885845, -91.92561904036914)"
520038,222-222@5sc-d36-tn5,"(43.318647366373234, -88.36316779346842)"
520063,zzw-226@5sc-bbg-tgk,"(43.35601610828472, -88.19496332948833)"
520008,222-229@5sc-dww-6p9,"(43.01124288096938, -88.24339215575296)"
520206,222-222@5sc-f7p-p7q,"(43.06542098499382, -88.46746547476403)"
520062,222-223@5sc-fpk-vzz,"(43.099673378921224, -88.4869652652773)"
521334,222-223@5sc-866-r6k,"(44.345872468221, -89.07640890352452)"
521303,223-223@5sc-2j7-4sq,"(44.183753900332846, -89.24556399543177)"
520045,zzw-223@5sc-7m4-dgk,"(44.18701096559988, -88.45495439507883)"
520198,222-226@5sc-7bh-z2k,"(44.027671781765584, -88.59473400627542)"
523302,zzw-225@5sc-7m4-bzf,"(44.18687538283749, -88.4532376343764)"
520037,222-224@5s8-3zb-t9z,"(44.67806998149019, -90.17826943284953)"
520033,zzw-222@5s7-ztb-jjv,"(44.381799261255665, -89.82708618500224)"
530025,223-223@5q7-9pz-5cq,"(41.31308818074473, -105.55656770713688)"
531301,222-223@5sy-km5-v9f,"(44.379097081091544, -108.03972163748966)"
531309,zzw-223@5sy-svy-mrk,"(44.826469709811356, -108.38943578173168)"
530002,zzw-222@5qh-syh-tjv,"(44.290403516873525, -105.51838036016936)"
531316,222-222@5q7-3x4-8y9,"(41.78683000497223, -107.26183224704862)"
531302,zzw-223@5qg-q9f-wc5,"(42.75933146584241, -105.38145335130233)"
531311,223-223@5st-8gj-5vf,"(44.409060746088166, -104.37395218081862)"
530008,zzw-222@5qp-njw-rff,"(43.03417053219422, -108.41922860737392)"
531307,223-223@5qh-2yc-qxq,"(42.082972394026406, -104.19352865904642)"
531304,zzw-222@5qp-r9c-hdv,"(43.64848868552145, -108.19921379473581)"
531308,222-223@5sy-4yx-7nq,"(44.35063696085954, -106.70680922540426)"
530014,zzw-222@5q7-c2m-rkz,"(41.14096014868627, -104.81644070767257)"
531313,zzw-222@5qn-ww4-gzf,"(42.71745396791099, -110.92982957481375)"
531315,222-224@5qc-gxc-9cq,"(41.78977114015979, -110.541076616446)"
530034,222@5qh-f2n-5pv,"(42.84176607626154, -106.23049816458496)"
530012,zzw-222@5qh-fbb-y35,"(42.84820256581385, -106.30781641219401)"
531312,222-222@5sy-bxt-jd9,"(44.52707640778281, -109.07334836449795)"
531310,222-222@5sy-gz7-7h5,"(44.75635067058363, -108.77204767276534)"
531305,zzw-222@5qh-pqz-3h5,"(42.04948260531982, -104.96145846458688)"
530006,zzw-223@5sy-4gh-yvz,"(44.8088816386762, -106.9757079538202)"
530011,222-222@5qn-zqd-zvf,"(41.58454842215335, -109.23536786675596)"
530015,zzw-223@5qp-t5n-9vf,"(43.48048266241746, -110.74995522800606)"
530032,222-222@5qc-brx-gkz,"(41.2429457086095, -110.99030860227644)"
531306,226-222@5sy-q33-49z,"(44.01312080939298, -107.94867934521795)"
531303,zzw-223@5qj-8zr-k75,"(43.847810039321956, -104.18973494114351)"
650003,222-222@9dz-zw3-nh5,"(13.526174964610107, 144.8221898727972)"
400117,222-222@96m-nyd-pd9,"(18.473411018583164, -66.71670397576621)"
400109,22s-222@96z-xz3-mx5,"(18.397520782245465, -66.14931877864586)"
400131,222-222@96z-x28-cyv,"(18.3317327011657, -65.65052541806389)"
400122,228@96z-zcn-h89,"(18.36731730778644, -66.10359543047346)"
400007,224-222@96y-x42-q2k,"(18.155685476849843, -65.8355916191065)"
400011,222-222@96y-x42-nkf,"(18.152613994193718, -65.83404886545188)"
400123,227@96m-j4v-zs5,"(18.203231352868094, -67.14010310139084)"
400001,222-222@96z-zd2-xkf,"(18.455774349686177, -66.06545826574347)"
400128,224@96z-zb7-q4v,"(18.419394968503802, -66.05522233555592)"
480001,2bv@96y-6xs-bx5,"(18.321763499813983, -64.96358088806251)"
18T130,223@5py-jjp-vs5,"(38.2370422108761, -85.63825204242646)"
18T080,222-226@8g9-tds-nkf,"(36.922362996868955, -84.11969974052482)"
390236,zzw-222@63q-cgg-rrk,"(41.78366181695331, -76.44759725892106)"
493302,222-228@63g-rcz-r49,"(37.57080755361254, -77.45074718189856)"
05T485,222-223@5z6-3ch-3bk,"(33.80770116664554, -118.18710394569396)"
372016,zzw-227@5qv-386-j9z,"(36.3924155863367, -97.8737744648197)"
210044,222-225@63r-b64-8gk,"(39.39106991163789, -76.62495491891397)"
5c211a23-fa2a-4b5f-9584-dad42f483138,222-222@63j-2x5-xnq,"(39.98051613513674, -86.15398861316378)"
